"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","municipality_id","stop_desc","stop_timezone","wheelchair_boarding","platform_code","vehicle_type"
"307400","Jo2009","Lahdenperä","62.743114","29.616927","2","","0","","276","","","0","",""
"308889","","Tapionkatu I","62.58273474977358","29.78196772156562","1","","0","","167","","","0","",""
"308890","","Tapionkatu L","62.58303579552531","29.783665585667226","1","","0","","167","","","0","",""
"309155","Jo2045","Naavakaari P","62.745515","29.85675","2","","0","","276","","","0","",""
"309156","Jo2046","Naavakaari E","62.745262","29.85705","2","","0","","276","","","0","",""
"309169","Jo2047","Ollilantie P","62.73558","29.860551","2","","0","","276","","","0","",""
"309170","Jo2048","Ollilantie E","62.735066","29.860358","2","","0","","276","","","0","",""
"309602","Jo5024","Liperin terveyskeskus E","62.534249","29.372118","2","","0","","426","","","0","",""
"310588","Jo0356","Mehtimäki P","62.601420918643974","29.74771955010919","1","","0","","167","","","0","",""
"310589","Jo0133","Matara P","62.56860461925525","29.825515088316315","1","","0","","167","","","0","",""
"310590","Jo0134","Matara E","62.56804255479687","29.82607546935529","1","","0","","167","","","0","",""
"310592","","Mertajärvi P","62.835378","29.399581","3","","0","","607","","","0","",""
"310593","","Mertajärvi E","62.834975","29.40002","3","","0","","607","","","0","",""
"310610","Jo0357","Kompassikatu P","62.56633672582982","29.826604127882998","1","","0","","167","","","0","",""
"310611","Jo0358","Kompassikatu E","62.56569165686511","29.826185703276717","1","","0","","167","","","0","",""
"310612","Jo0359","Haapanurmi P","62.5633472941806","29.826561212537566","1","","0","","167","","","0","",""
"310613","Jo0360","Haapanurmi E","62.56243273254296","29.827558994292804","1","","0","","167","","","0","",""
"310686","Jo2049","Supantie P","62.66017130132459","29.695401191712044","2","","0","","276","","","0","",""
"310687","Jo2050","Ensolantie L","62.674287097643564","29.795117676259746","2","","0","","276","","","0","",""
"310730","","Pykäläkorpi P","63.109814","30.122081","6","","0","","422","","","0","",""
"310731","","Pykäläkorpi E","63.109608","30.122059","6","","0","","422","","","0","",""
"310732","","Sänkilampi E","63.103323","30.123149","5","","0","","422","","","0","",""
"310733","","Sänkilampi P","63.098622","30.125698","5","","0","","422","","","0","",""
"311304","","Haukivaara (Särkivaara th)","62.549161","30.935432","5","","0","","146","","","0","",""
"312006","","Kuusijärventie P","62.792192","30.085655","3","","0","","167","","","0","",""
"312106","","Kuusijärventie E","62.791445","30.084478","3","","0","","167","","","0","",""
"315006","Jo0364","Repola L","62.589072721762406","29.76371668204052","1","","0","","167","","","0","",""
"315007","Jo0365","Repola I","62.589111697296026","29.764599051901477","1","","0","","167","","","0","",""
"315105","Jo0362","Saharinne P","62.59195161206495","29.759712067077","1","","0","","167","","","0","",""
"315106","Jo0363","Saharinne E","62.5910683009063","29.75957872997407","1","","0","","167","","","0","",""
"315107","Jo0366","Mäntyläntie L","62.5897876423161","29.769105163048735","1","","0","","167","","","0","",""
"315108","Jo0367","Mäntyläntie I","62.58979381619758","29.769153442810545","1","","0","","167","","","0","",""
"315217","Jo0368","Haravakatu P","62.6046084698022","29.860861806157086","1","","0","","167","","","0","",""
"315218","Jo0369","Haravakatu E","62.60438449532168","29.860786704302576","1","","0","","167","","","0","",""
"319408","","Heinävaaran koulu L","62.5527216230486","30.180769688859233","2","","0","","167","","","0","","3"
"320918","Jo0371","Ravirata L","62.5991971","29.7361107","1","","0","","167","","","0","",""
"320919","Jo0372","Vainoniemi E","62.6040452","29.7244937","1","","0","","167","","","0","",""
"321110","Jo0373","Torikatu E","62.60298472886086","29.76520102209046","1","","0","","167","","","0","",""
"321928","Jo2052","Marjosärkäntie P","62.6456404359679","29.733165387810388","1","","0","","276","","","0","","3"
"321929","Jo2055","Marjorinteentie L","62.64731370969666","29.733162558925727","1","","0","","276","","","0","","3"
"321930","Jo2054","Marjorinteentie I","62.64726354689232","29.733269746399515","1","","0","","276","","","0","","3"
"321931","Jo2059","Kyyrönsuo-Puntarikoski E","62.65305440322114","29.702550085708413","1","","0","","276","","","0","","3"
"321932","Jo2060","Kyyrönsuo-Puntarikoski I","62.65310691608833","29.70277800632072","1","","0","","276","","","0","","3"
"321933","Jo2056","Kyyrönsuontie th I","62.64532087590928","29.783636368167418","1","","0","","276","","","0","","3"
"321934","Jo2063","Jaaman teollisuusalue L","62.67327093552629","29.78299993733303","2","","0","","276","","","0","","3"
"321935","Jo2068","Puntarikosken vanhatie I","62.685352540608996","29.6384578943253","2","","0","","276","","","0","","3"
"321936","Jo2069","Puntarikosken vanhatie L","62.685298272424944","29.638672471044373","2","","0","","276","","","0","","3"
"321937","Jo2065","Puntarikosken silta E","62.682643220465046","29.65677348510868","2","","0","","276","","","0","","3"
"321938","Jo2072","Puntarikaarentie E","62.66180468005751","29.689761847254807","2","","0","","276","","","0","","3"
"321939","Jo2070","Supantie E","62.66055932167857","29.695375710726818","2","","0","","276","","","0","","3"
"322014","Jo2053","Marjosärkäntie E","62.645793933316625","29.73453730345008","1","","0","","276","","","0","","3"
"322015","Jo2058","Kyyrönsuo-Puntarikoski P","62.65323454495538","29.70261901617105","1","","0","","276","","","0","","3"
"322016","Jo2057","Kyyrönsuontie th L","62.64537122310012","29.78375047445475","1","","0","","276","","","0","","3"
"322017","Jo2062","Susisalo I","62.66983296667654","29.753637313841292","2","","0","","276","","","0","","3"
"322018","Jo2061","Susisalo L","62.66970013783664","29.75310837005356","2","","0","","276","","","0","","3"
"322020","Jo2064","Jaaman teollisuusalue I","62.67327911719289","29.783691465852982","2","","0","","276","","","0","","3"
"322021","Jo2066","Puntarikosken uusitie E","62.68577822825085","29.649223659859498","2","","0","","276","","","0","","3"
"322022","Jo2067","Puntarikosken uusitie P","62.68592228423653","29.648395478724677","2","","0","","276","","","0","","3"
"322023","Jo2071","Puntarikaarentie P","62.661992320201996","29.689201265573523","2","","0","","276","","","0","","3"
"322024","Jo2074","Lampila E","62.65615518642211","29.699301123619446","1","","0","","276","","","0","","3"
"322025","Jo2073","Lampila P","62.6565398931753","29.698941257426917","1","","0","","276","","","0","","3"
"322414","Jo2075","Onttolan koulu I","62.64932557511011","29.678810309298196","1","","0","","276","","","0","","3"
"324115","Jo2076","Pöllönsuontie P","62.69682298092095","29.880459752509132","2","","0","","276","","","0","","3"
"324116","Jo2077","Pöllönsuontie E","62.69702121785265","29.880098104475","2","","0","","276","","","0","","3"
"324117","Jo2078","Valkealammentie P","62.702988753598284","29.873510599134505","2","","0","","276","","","0","","3"
"324118","Jo2080","Kimaranmutka I","62.7041605404392","29.886079430580143","2","","0","","276","","","0","","3"
"324119","Jo2082","Kuurnankoskentie E","62.70059857900382","29.899850734537683","2","","0","","276","","","0","","3"
"324120","Jo2083","Kuurnankoskentie P","62.70105356278748","29.89916592836612","2","","0","","276","","","0","","3"
"324214","Jo2079","Valkealammentie E","62.700767132674166","29.874411821366106","2","","0","","276","","","0","","3"
"324215","Jo2081","Kimaranmutka L","62.704183089932314","29.885905373290935","2","","0","","276","","","0","","3"
"325414","Jo5237","Honkalampikeskus L","62.61825558469505","29.508177646092207","2","","0","","426","","","0","","3"
"325415","Jo5236","Honkalampikeskus I","62.617820428809246","29.511896500590808","2","","0","","426","","","0","","3"
